,words
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,6309
1201,14181
1202,1807
1203,14780
1204,8295
1205,9679
1206,8440
1207,13069
1208,11848
1209,2598
1210,0
1211,6309
1212,9134
1213,11655
1214,2319
1215,8295
1216,12424
1217,13069
1218,8295
1219,1996
1220,4120
1221,17886
1222,13811
1223,2735
1224,12182
1225,15328
1226,11484
1227,11848
1228,326
1229,16541
1230,5205
1231,2735
1232,9896
1233,17886
1234,19818
1235,18241
1236,5700
1237,334
1238,4185
1239,6822
1240,6309
1241,14181
1242,1807
1243,12505
1244,15024
1245,5386
1246,536
1247,10588
1248,14111
1249,18110
1250,2486
1251,17886
1252,14736
1253,5205
1254,9134
1255,10588
1256,11655
1257,4185
1258,10368
1259,8369
1260,3033
1261,15024
1262,11484
1263,1936
1264,4185
1265,8295
1266,314
1267,2344
1268,6111
1269,9349
1270,4933
1271,2486
1272,19891
1273,5205
1274,15024
1275,4360
1276,4185
1277,14701
1278,15621
1279,4185
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,584
1301,18914
1302,14254
1303,13921
1304,2319
1305,17886
1306,14033
1307,19476
1308,8295
1309,12496
1310,13682
1311,5497
1312,13108
1313,4528
1314,14215
1315,584
1316,1839
1317,673
1318,19023
1319,1920
1320,2735
1321,19785
1322,2061
1323,15342
1324,6857
1325,5205
1326,16861
1327,4163
1328,17803
1329,15621
1330,17140
1331,18185
1332,8295
1333,373
1334,18731
1335,5205
1336,11890
1337,18241
1338,5700
1339,10805
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,2478
1401,18185
1402,8295
1403,13906
1404,5630
1405,19476
1406,9405
1407,584
1408,3087
1409,15669
1410,10868
1411,536
1412,9839
1413,584
1414,9401
1415,16100
1416,536
1417,792
1418,584
1419,8673
1420,17557
1421,6707
1422,8898
1423,8295
1424,1524
1425,3649
1426,5205
1427,2735
1428,17323
1429,15621
1430,20015
1431,16254
1432,17557
1433,9627
1434,12182
1435,11848
1436,1678
1437,5955
1438,6371
1439,15859
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,19173
1501,7474
1502,15130
1503,5842
1504,77
1505,11846
1506,17886
1507,14736
1508,11958
1509,4185
1510,5700
1511,13404
1512,11351
1513,8295
1514,15575
1515,0
1516,5562
1517,1996
1518,19476
1519,6644
1520,12032
1521,17551
1522,4185
1523,10871
1524,16464
1525,17803
1526,11848
1527,11581
1528,18278
1529,12724
1530,8295
1531,5134
1532,5485
1533,15487
1534,17610
1535,5205
1536,15731
1537,12119
1538,17323
1539,8295
1540,7685
1541,0
1542,13327
1543,6158
1544,19476
1545,5895
1546,20015
1547,19720
1548,13682
1549,2735
1550,18120
1551,682
1552,4185
1553,17790
1554,17815
1555,17886
1556,14736
1557,19476
1558,1658
1559,5895
1560,406
1561,4623
1562,4185
1563,18175
1564,8295
1565,9052
1566,7853
1567,13320
1568,16100
1569,5789
1570,8588
1571,10685
1572,19476
1573,16900
1574,12505
1575,2735
1576,9627
1577,12056
1578,4185
1579,19153
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,7294
1601,12182
1602,4185
1603,9530
1604,2248
1605,16753
1606,13069
1607,17989
1608,7210
1609,2319
1610,5392
1611,0
1612,584
1613,8877
1614,5205
1615,14033
1616,15921
1617,673
1618,5876
1619,5789
1620,584
1621,484
1622,1781
1623,5834
1624,18185
1625,8295
1626,15919
1627,11599
1628,15022
1629,2232
1630,673
1631,1611
1632,4528
1633,1849
1634,15652
1635,17362
1636,0
1637,9558
1638,8295
1639,823
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,10804
1701,5205
1702,17692
1703,6149
1704,534
1705,4185
1706,11588
1707,4185
1708,6276
1709,584
1710,12198
1711,14033
1712,18185
1713,8295
1714,2185
1715,16100
1716,5485
1717,5300
1718,18879
1719,8295
1720,11623
1721,13584
1722,14975
1723,14468
1724,10911
1725,3720
1726,15484
1727,4185
1728,11687
1729,2248
1730,17886
1731,18100
1732,7078
1733,13051
1734,13016
1735,13682
1736,8588
1737,11056
1738,7408
1739,15111
1740,1109
1741,1317
1742,19577
1743,2735
1744,5497
1745,10868
1746,4185
1747,19554
1748,6111
1749,19818
1750,14317
1751,9446
1752,17886
1753,12511
1754,1225
1755,8521
1756,2486
1757,8295
1758,5568
1759,19967
1760,15724
1761,6583
1762,13069
1763,3134
1764,16100
1765,19976
1766,20015
1767,18016
1768,5205
1769,13674
1770,7511
1771,2518
1772,5884
1773,14780
1774,13682
1775,10585
1776,19476
1777,8295
1778,9592
1779,5300
1780,4149
1781,2735
1782,17592
1783,5895
1784,6493
1785,5205
1786,14780
1787,12818
1788,7506
1789,7408
1790,15843
1791,17323
1792,11848
1793,5079
1794,286
1795,3670
1796,14780
1797,9679
1798,5052
1799,3414
1800,3731
1801,6158
1802,2248
1803,11848
1804,6342
1805,2486
1806,2769
1807,1800
1808,0
1809,17557
1810,9134
1811,17059
1812,4185
1813,13418
1814,6111
1815,4555
1816,6342
1817,5205
1818,8295
1819,18498
1820,12938
1821,17802
1822,686
1823,17174
1824,2441
1825,6741
1826,5205
1827,8866
1828,15621
1829,18173
1830,5700
1831,521
1832,7836
1833,8866
1834,19257
1835,0
1836,2735
1837,15081
1838,6158
1839,2248
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,15054
1901,14736
1902,19476
1903,6320
1904,14780
1905,1085
1906,11848
1907,9773
1908,13479
1909,18066
1910,11854
1911,0
1912,4376
1913,15130
1914,8588
1915,6861
1916,5205
1917,2735
1918,4500
1919,17886
1920,9512
1921,8295
1922,8672
1923,7981
1924,11516
1925,14780
1926,6988
1927,1138
1928,0
1929,12938
1930,17802
1931,14793
1932,959
1933,6988
1934,19747
1935,17323
1936,7830
1937,17685
1938,14347
1939,17411
1940,12032
1941,13602
1942,5205
1943,6644
1944,7679
1945,14780
1946,14650
1947,0
1948,10977
1949,18405
1950,6644
1951,7308
1952,5205
1953,16201
1954,17323
1955,8369
1956,18313
1957,19676
1958,18818
1959,5205
1960,8487
1961,296
1962,19274
1963,0
1964,17307
1965,10740
1966,11848
1967,3852
1968,10960
1969,2486
1970,4278
1971,5895
1972,7294
1973,4667
1974,12360
1975,2248
1976,11848
1977,18171
1978,0
1979,2735
1980,16763
1981,3808
1982,5789
1983,11070
1984,4059
1985,7824
1986,0
1987,17557
1988,12182
1989,7584
1990,4336
1991,13682
1992,13442
1993,19060
1994,18185
1995,9859
1996,1446
1997,13069
1998,8295
1999,16241
2000,12938
2001,11865
2002,19476
2003,2845
2004,9333
2005,6274
2006,406
2007,15328
2008,4623
2009,17162
2010,0
2011,10534
2012,9134
2013,3899
2014,15779
2015,4528
2016,11848
2017,13001
2018,2473
2019,8295
2020,231
2021,13543
2022,15544
2023,8369
2024,16091
2025,13712
2026,17886
2027,18756
2028,19476
2029,11848
2030,6569
2031,4261
2032,2486
2033,14348
2034,11848
2035,231
2036,2044
2037,13543
2038,12814
2039,0
2040,6376
2041,14736
2042,4185
2043,10740
2044,2054
2045,314
2046,18185
2047,15828
2048,0
2049,4649
2050,1556
2051,13380
2052,14776
2053,5205
2054,18791
2055,15701
2056,1781
2057,18313
2058,5541
2059,18313
2060,2594
2061,19476
2062,13693
2063,1769
2064,19454
2065,18405
2066,11079
2067,18185
2068,8295
2069,15969
2070,2486
2071,8295
2072,910
2073,9572
2074,1453
2075,16040
2076,3420
2077,16095
2078,7182
2079,3579
2080,11935
2081,15530
2082,15530
2083,8211
2084,0
2085,2800
2086,14513
2087,13674
2088,8463
2089,286
2090,6663
2091,2248
2092,11848
2093,17967
2094,8478
2095,644
2096,0
2097,1641
2098,2486
2099,8295
2100,1112
2101,11195
2102,1623
2103,16718
2104,16034
2105,15231
2106,2248
2107,11502
2108,13227
2109,6979
2110,15621
2111,12241
2112,18405
2113,3530
2114,19476
2115,8295
2116,1348
2117,2735
2118,18894
2119,8295
2120,12928
2121,2486
2122,18898
2123,12938
2124,2735
2125,11588
2126,1807
2127,4554
2128,7294
2129,11588
2130,3145
2131,7294
2132,5700
2133,11848
2134,5409
2135,9304
2136,7294
2137,17677
2138,2486
2139,304
2140,8487
2141,11254
2142,182
2143,11014
2144,15530
2145,8295
2146,18054
2147,3738
2148,16005
2149,16718
2150,19476
2151,8369
2152,15348
2153,19070
2154,19783
2155,2264
2156,11408
2157,11588
2158,18142
2159,14780
2160,10321
2161,2486
2162,8588
2163,16718
2164,15715
2165,14780
2166,14824
2167,5788
2168,18708
2169,2735
2170,12186
2171,9627
2172,18193
2173,13712
2174,8295
2175,15326
2176,17252
2177,19476
2178,823
2179,809
2180,10321
2181,2486
2182,8588
2183,16718
2184,16034
2185,5454
2186,584
2187,11865
2188,10045
2189,19476
2190,14348
2191,17802
2192,14014
2193,9113
2194,18185
2195,1763
2196,337
2197,2735
2198,11588
2199,2248
2200,901
2201,11848
2202,19372
2203,2486
2204,1623
2205,5205
2206,6787
2207,584
2208,11865
2209,7408
2210,8158
2211,5789
2212,13682
2213,7408
2214,2319
2215,13649
2216,8337
2217,1839
2218,122
2219,17323
2220,7575
2221,11848
2222,1678
2223,2000
2224,584
2225,314
2226,19476
2227,3149
2228,5205
2229,18185
2230,8295
2231,1735
2232,5300
2233,12182
2234,8295
2235,5239
2236,426
2237,5767
2238,15266
2239,5205
2240,2735
2241,17323
2242,17886
2243,14736
2244,11848
2245,12192
2246,14187
2247,10624
2248,4185
2249,14384
2250,15621
2251,16464
2252,2248
2253,11186
2254,16479
2255,19864
2256,11883
2257,16578
2258,5205
2259,9902
2260,2735
2261,3187
2262,17323
2263,17886
2264,14736
2265,12505
2266,4999
2267,16024
2268,19543
2269,1807
2270,13712
2271,1623
2272,4185
2273,6613
2274,5205
2275,14014
2276,11202
2277,8992
2278,4185
2279,7496
2280,2735
2281,7741
2282,17886
2283,838
2284,6309
2285,15081
2286,6741
2287,7155
2288,5205
2289,15024
2290,11484
2291,11848
2292,6644
2293,4555
2294,5205
2295,17785
2296,17945
2297,17557
2298,10760
2299,3187
2300,13385
2301,11484
2302,11848
2303,11022
2304,4185
2305,10368
2306,8369
2307,14203
2308,17837
2309,10187
2310,0
2311,4303
2312,18914
2313,19253
2314,5479
2315,17328
2316,19476
2317,3187
2318,12119
2319,11446
2320,10731
2321,1404
2322,18066
2323,11155
2324,8436
2325,3720
2326,15603
2327,17886
2328,19476
2329,19976
2330,19566
2331,6564
2332,1936
2333,8541
2334,14780
2335,11848
2336,9773
2337,19540
2338,16306
2339,5205
2340,1693
2341,2473
2342,14780
2343,536
2344,6658
2345,19128
2346,314
2347,2248
2348,11848
2349,1588
2350,19476
2351,9395
2352,18185
2353,8295
2354,11516
2355,2834
2356,11155
2357,5630
2358,19476
2359,17532
2360,941
2361,8148
2362,6564
2363,9627
2364,17025
2365,19201
2366,9773
2367,17886
2368,14736
2369,16330
2370,0
2371,3629
2372,19476
2373,15111
2374,8101
2375,673
2376,6149
2377,11269
2378,5895
2379,8499
2380,14187
2381,11235
2382,19822
